episode_reward,speaker_loss,listener_loss,speaker_action_distribution_table,_step,_timestamp,episode_length,speaker_reward,listener_reward,speaker_q_values,listener_q_values,average_reward_last_10,_runtime,listener_action_distribution_table,epsilon,global_step,steps_per_second,run_name
,0.0645433589816093,0.056275337934494,,5990,1757671938.048853,,,,-1.317391276359558,-1.2899372577667236,-60.81610550362107,644.237209125,,0.05,5990,9.0,learnable_alpha__57
,0.0551261380314827,0.0392688438296318,,6010,1757671938.442487,,,,-1.3001244068145752,-1.3710020780563354,-55.93354622205845,644.644441542,,0.05,6010,9.0,learnable_alpha__57
,0.0586472526192665,0.0525102615356445,,6020,1757671938.6542552,,,,-1.388269305229187,-1.44767963886261,-55.93354622205845,644.655615209,,0.05,6020,9.0,learnable_alpha__57
-1.823905893882408,,,"{'sha256': 'e8a6b91a4e58d1f6a88d9985a33da129045f3db53281d5a71aa6aefc10a47d07', '_type': 'table-file', 'nrows': 3, 'log_mode': 'IMMUTABLE', 'path': 'media/table/speaker_action_distribution_table_6074_e8a6b91a4e58d1f6a88d.table.json', 'size': 81, 'artifact_path': 'wandb-client-artifact://k63ykllnss3irwsqqi0c4qxj1j253t0tjg4q1qzr3cusfl0cj3qh2vndyuaqitvr4735dq87hq0rdrsoemfyp4qwpbvngrz9p05dqoq7ac9838j5ixnfetz8o11s3ers/speaker_action_distribution_table.table.json', 'ncols': 2, '_latest_artifact_path': 'wandb-client-artifact://riiq8my7r6wtec11oivi99zb4yx5fi55t50b04wpz125siq1oap6s1j3hgtqftmobq1wzawk0lhz7fhzok95lqzqriyibdsfn37mmhiqi5gc36jxgy1gqmp1w1b30kpa:latest/speaker_action_distribution_table.table.json'}",6074,1757671947.47775,25.0,-0.140807637007318,-0.140807637007318,,,,653.697862667,"{'ncols': 2, 'nrows': 5, 'path': 'media/table/listener_action_distribution_table_6074_29fde2bbef35a58cf482.table.json', 'sha256': '29fde2bbef35a58cf48292b01e639e4ccebaebdf63698599e941179c04f53e3b', 'artifact_path': 'wandb-client-artifact://t7cbp92138nu5rhfyaidojamwh024excjio8mkff8gof118hwl2r82ehcg2dsso1zjzrujd9hk1c3zvjv9tk1rmxz25r09nasdv8ws2c7sqaut3ow76o1j99ihm2crxx/listener_action_distribution_table.table.json', '_type': 'table-file', 'log_mode': 'IMMUTABLE', '_latest_artifact_path': 'wandb-client-artifact://hhkxl0sfodstl8v0weqrfav4ofvup5ighknp13ifdsi678ej5xys4p4puivhi45670j4b3arccxiw6mdbigmhgg2i8mg07i4fw72hn4yq3ui7gfbfnnlma1i62dptbxx:latest/listener_action_distribution_table.table.json', 'size': 100}",0.05,6074,,learnable_alpha__57
,0.0784591808915138,0.0518934056162834,,6080,1757671947.7072902,,,,-1.533136010169983,-1.5233678817749023,-58.019991812778514,653.892026959,,0.05,6080,9.0,learnable_alpha__57
,0.0782364904880523,0.0436133630573749,,6110,1757671948.301829,,,,-1.4468451738357544,-1.345831036567688,-57.29978188581075,654.494800625,,0.05,6110,9.0,learnable_alpha__57
-76.67994438199123,,,"{'_latest_artifact_path': 'wandb-client-artifact://mcon0gseev01e10suobsqpfq9l6kz9rjn73e2wxmttr03pzsztnrt28eeudb4nexqs0tepoq55f1x2pn40jxj2v2y9xwc6fdi4tftds7aoweak08jrplbwgsijc7reyi:latest/speaker_action_distribution_table.table.json', 'sha256': 'ae2ecda9c3ea6ed9638daedf0768deba5d322fa0e410f52603a30b346f008b61', 'nrows': 3, 'log_mode': 'IMMUTABLE', 'path': 'media/table/speaker_action_distribution_table_6124_ae2ecda9c3ea6ed9638d.table.json', 'size': 80, '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://fiyg69h8wdff717swyn4pgga6q9bxw1vqqbxnswmqmiet7ltpscq28feelrztpptr7izq7ahgodor5lku46529g0aczvicf90rovgtaal43bsjp9ew33a4w0bag7c25l/speaker_action_distribution_table.table.json', 'ncols': 2}",6124,1757671952.416638,25.0,-11.969647719467122,-11.969647719467122,,,,658.631878917,"{'path': 'media/table/listener_action_distribution_table_6124_7d64e1718d0ffb5e078f.table.json', 'sha256': '7d64e1718d0ffb5e078f7cf568a603730eeb8774fac3e2124a11015d4d8fc60d', 'artifact_path': 'wandb-client-artifact://a9pmw1a3e3ab2k2vek43008zxmjqj98pxy2oro0u5nuotciuezseyi188e15l6t09mcgt2zh4akovx83z0grshn8afgion40ljndszs1gr1c43af9zvzpjt5c5zr6co6/listener_action_distribution_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://attdjxp418nevyu8khzatvo3hyn870nu7mrmme1evt9mi8wxgnjq85ezoy2wuzglhd9iqwbvcdc82ztyhd8z6yrxk70nutv49q0mxrqu6vwnbw7wb4o46x438ipyk4zz:latest/listener_action_distribution_table.table.json', '_type': 'table-file', 'nrows': 5, 'log_mode': 'IMMUTABLE', 'size': 101, 'ncols': 2}",0.05,6124,,learnable_alpha__57
,0.0462152138352394,0.0410501174628734,,6160,1757671953.238112,,,,-1.369534254074097,-1.4311258792877195,-57.95033382504016,659.428850709,,0.05,6160,9.0,learnable_alpha__57
-56.34692760870423,,,"{'path': 'media/table/speaker_action_distribution_table_6174_fa293684365f32ec774d.table.json', '_type': 'table-file', 'nrows': 3, 'ncols': 2, '_latest_artifact_path': 'wandb-client-artifact://fpyta1c1syks6ai0zf6die8kke8wcudrw9476xawzi65w5rdyzjco1dvhsjrnbooy53emenh5t3684ve56porlfseg8y8lu81bjxyyquyfejs7bcaf2fjwgju6fe2mch:latest/speaker_action_distribution_table.table.json', 'sha256': 'fa293684365f32ec774df5b5c6c37359910a5a59ad190a00c3f6b06eb6ff4b30', 'size': 80, 'artifact_path': 'wandb-client-artifact://kw2kppwobaqwir6xanary5v4umkl16kbb2ye0ju44yi61u5qgm9mc8k1uueloy2kjlchwj9pq4xyvhm0ppkg45i7hyu4zpo4xlscleeb67y3ek6b6sqmfak4f0ez4iea/speaker_action_distribution_table.table.json', 'log_mode': 'IMMUTABLE'}",6174,1757671957.244975,25.0,-7.136795471840488,-7.136795471840488,,,,663.456238125,"{'ncols': 2, 'nrows': 5, 'path': 'media/table/listener_action_distribution_table_6174_36c2c6c14153c4b0618f.table.json', 'artifact_path': 'wandb-client-artifact://goe107t4h57j6nz22yxanmtzk55x9jyulj2aae84oht2aijlsaljqhon6g2mi0adc2s1eyk6yhazfk8j2omwrgzfe0dio8hf55zj3jkhe12afkkyqtvwnzy9sth0m0xq/listener_action_distribution_table.table.json', '_type': 'table-file', 'sha256': '36c2c6c14153c4b0618fc1b925a69868e639f0e343df87ef8f1d2d0e5b02f560', 'log_mode': 'IMMUTABLE', '_latest_artifact_path': 'wandb-client-artifact://leurcekg4am8qhzuigv07zbx46bewo2gd9rezu4w5rwodcmss0o3xj7l229xwe16waxp6ev2mpqmfjhyvwjpy394vxy8mbpvordcutx182eehlc2kz7peh72ultt5th0:latest/listener_action_distribution_table.table.json', 'size': 101}",0.05,6174,,learnable_alpha__57
,0.0623765178024768,0.0361036658287048,,6200,1757671957.872326,,,,-1.2927407026290894,-1.289706110954285,-60.082322414522864,664.070344125,,0.05,6200,9.0,learnable_alpha__57
,0.0452457889914512,0.0366324484348297,,6300,1757671967.701729,,,,-1.45753014087677,-1.360960841178894,-34.91666494701336,673.8962755,,0.05,6300,9.0,learnable_alpha__57
-123.28426702204692,,,"{'_latest_artifact_path': 'wandb-client-artifact://4pw4e5m67rlfkydti73s9esew0sq9ylig73aj69h4bdxl6hpgisecvsmail3hoiuxh2xrppgsffqn0yojlusynxqvxb8g5wrr00nx17cdlhpxxodn2pjolftvc692ufm:latest/speaker_action_distribution_table.table.json', 'sha256': '7342de12e2e28fc21a0a2f64b79d040b77c53b1aa38655d036df3870a0d41e6e', 'artifact_path': 'wandb-client-artifact://fnx6tix1gp8xdvgisheug0qna8xt8lmqmmodic61tgq0mdk3h3g9eril5mlhm8tbqh5k9f11b27nfzp4wli635ymy7r9p08sai3pxzk11m95mawwplzr301k6emeju2c/speaker_action_distribution_table.table.json', 'ncols': 2, 'log_mode': 'IMMUTABLE', 'path': 'media/table/speaker_action_distribution_table_6324_7342de12e2e28fc21a0a.table.json', 'size': 80, '_type': 'table-file', 'nrows': 3}",6324,1757671972.029933,25.0,-6.077539175125051,-6.077539175125051,,,,678.253253167,"{'ncols': 2, 'nrows': 5, 'path': 'media/table/listener_action_distribution_table_6324_f62e8665623e635c15db.table.json', 'sha256': 'f62e8665623e635c15db6ab6327ecb2d1db0e3bf9191ed2d402e5fa5ee6a4998', '_latest_artifact_path': 'wandb-client-artifact://nteadig35jwdvcb823qhkthogm60icqy0nvqmygs2y6g8ken9f74q1qx2lnny4xqqj72yukrfp6fmlbmucnxy8fkf6n1lqn3h01fa6m27zzti1tpbhc29z3l0e0jol8v:latest/listener_action_distribution_table.table.json', 'log_mode': 'IMMUTABLE', 'artifact_path': 'wandb-client-artifact://hhhvzrjxryavhpvx2vxl9cji4qg2py3e4buv07bmo9kaswusf404hb6foon7w4yn1v8bw0nsg1rgbfa9w5cww54neursdh2u38roigkw1z003jbo1yryoi9ha5bvwprg/listener_action_distribution_table.table.json', '_type': 'table-file', 'size': 101}",0.05,6324,,learnable_alpha__57
,0.041609950363636,0.0285118110477924,,6370,1757671973.079898,,,,-1.43021821975708,-1.3576555252075195,-54.96476366506865,679.082070667,,0.05,6370,9.0,learnable_alpha__57
-10.182729153057217,,,"{'log_mode': 'IMMUTABLE', '_latest_artifact_path': 'wandb-client-artifact://e43xc71b2kbo5l9319lppmy5yv4xrfqkbtw2ri7gupa9pr2fkrooyr4m8n96x7wmqq1nfiteo9ijegxsh9y0mprjqkll1o491bsy01i8t33y2s01k41sqp0o6gedhw66:latest/speaker_action_distribution_table.table.json', 'size': 81, '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://1u7rx0xres4gcgkobc7krbm6az9b3ka0qtmz43sqdmduzlbo9tu1caidbzrvm2119bz8tpujhz2zk274r24w1xjboa8rrddqzozorrg9spb0y9n2fbwivgq7mycf6lrh/speaker_action_distribution_table.table.json', 'path': 'media/table/speaker_action_distribution_table_6374_7627920c997adf2d00f0.table.json', 'sha256': '7627920c997adf2d00f0773168678fa186b3e94d27cd906b3ba648364639f0bd', 'nrows': 3, 'ncols': 2}",6374,1757671976.917323,25.0,-0.5831510812992795,-0.5831510812992795,,,,683.137172709,"{'ncols': 2, 'path': 'media/table/listener_action_distribution_table_6374_28b53d70e96d10cf0a46.table.json', 'log_mode': 'IMMUTABLE', '_type': 'table-file', 'size': 101, 'nrows': 5, 'sha256': '28b53d70e96d10cf0a460a9d0c030c69cf1323c8cc6401846ff0645f51fb0a41', 'artifact_path': 'wandb-client-artifact://tnmuos8ht6ufz4vucv5uyqi7xkslumdcwqk8tzokyegn5v3m25njtkhj5pupeul0qnm0bq8pyorpi5i7w96jbewgz9ghhyscmmtruyyw6s1wa31jw2pyclehxy96bypa/listener_action_distribution_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://0sl2p45lu8vyptcqgld2pgems1m0uk5tvvfdv518f2kp6ntaijzb77c9hxevqcbq9a5bjb3h0v2ten5534u9o07wuyjnzztsyumf1go9awzexqnaodcyjyazaumbqdhj:latest/listener_action_distribution_table.table.json'}",0.05,6374,,learnable_alpha__57
,0.0717359036207199,0.0452626310288906,,6390,1757671977.345886,,,,-1.4606164693832395,-1.4185117483139038,-48.31504214217525,683.544824959,,0.05,6390,9.0,learnable_alpha__57
,0.0571106038987636,0.0325093157589435,,6410,1757671977.765033,,,,-1.3345054388046265,-1.3707703351974487,-52.53265188142245,683.966227084,,0.05,6410,9.0,learnable_alpha__57
-19.995668968177014,,,"{'_type': 'table-file', 'nrows': 3, 'path': 'media/table/speaker_action_distribution_table_6424_fcab715edc37385bd5ef.table.json', 'sha256': 'fcab715edc37385bd5ef169d60754a1a485cba0205551d933ff2a5d5fd96ceaa', 'artifact_path': 'wandb-client-artifact://lbbw3ogqm3z90wn1nmunprhxxpcm07ss4xi1ufva38cy5y6abaz76xycbzgt4bnq34gpat5ovk2rcwd4fx8bwfi0w4sqfw5w4jc23era5dm2j73tz337njhv2ms4s85c/speaker_action_distribution_table.table.json', 'ncols': 2, 'log_mode': 'IMMUTABLE', '_latest_artifact_path': 'wandb-client-artifact://mdnha4mn9rblio7fpw719ap33m5h3iy6w7icsddrd7xvqmc7nwiapnixa4u49awfclp4mkb89jvh2kd5b0igmywjjej2348nyr5sbdclfhveed7wliuvh81y5z2qlx44:latest/speaker_action_distribution_table.table.json', 'size': 81}",6424,1757671982.1698592,25.0,-2.769775876851558,-2.769775876851558,,,,688.390602084,"{'_latest_artifact_path': 'wandb-client-artifact://83axxhc5ef6ux3sr5otmv415zbhngkxbuth9v0xcnzcos3g7uex2y269dew7hucmp2zgb5jab7tlhgy4trmu1xltrmzfwjuxrudd0i14cj1ii5u4mghsvk97iwdmtr4s:latest/listener_action_distribution_table.table.json', '_type': 'table-file', 'ncols': 2, 'nrows': 5, 'path': 'media/table/listener_action_distribution_table_6424_e6bd95a389795556fae9.table.json', 'log_mode': 'IMMUTABLE', 'artifact_path': 'wandb-client-artifact://phfjvsgtl68p22l3nnnzhnreazlnincwqxk43rggfqjsgjlp7whg7iunaxvjmtaq0mclha5hyros9c7fjy29bpcmwxxlqzdff3xzgbb23xm6q88euylyuobsa10hhv95/listener_action_distribution_table.table.json', 'size': 102, 'sha256': 'e6bd95a389795556fae9f2a5a528f27ef2c80fa436a4c996ba808937e3683899'}",0.05,6424,,learnable_alpha__57
,0.0543014742434024,0.0437006317079067,,6430,1757671982.398623,,,,-1.5673497915267944,-1.507763385772705,-48.897526017369735,688.599741917,,0.05,6430,9.0,learnable_alpha__57
,0.0347583219408988,0.0372353605926036,,6440,1757671982.607745,,,,-1.2860302925109863,-1.3783166408538818,-48.897526017369735,688.802680417,,0.05,6440,9.0,learnable_alpha__57
-24.118867078545502,,,"{'_latest_artifact_path': 'wandb-client-artifact://x7exo38567fxq414n0wj6a0a3ubdmrukx0xfxd6hnc05bjizdejksy4qcl5cjv9rexlo2b0nzm42v4qefm66k66xktetmx6lzd1df7cf9uclwgb6a7nxwxk60gydtpnr:latest/speaker_action_distribution_table.table.json', 'path': 'media/table/speaker_action_distribution_table_6474_7a7d014443a46f6e4ca6.table.json', 'sha256': '7a7d014443a46f6e4ca69c9e97d4cdd383b8a8203d7b32f8dd25e7644dfa51bf', 'size': 81, '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://xcog6q42t3tc5dsx8tenkgqd1t3syct6lpszb1x6z0qochpw4hlsh3qb8fmy6uvvh8z6o3u5eeulwwdf37xtzbsrk8gxn0angunegmtcvluz2xojzc59m4oz2q5nd52t/speaker_action_distribution_table.table.json', 'nrows': 3, 'ncols': 2, 'log_mode': 'IMMUTABLE'}",6474,1757671987.14742,25.0,-0.1702675670733507,-0.1702675670733507,,,,693.3635675,"{'path': 'media/table/listener_action_distribution_table_6474_05e1a19080064b080a6f.table.json', 'sha256': '05e1a19080064b080a6f6d7acf548ca79d24dc564f63d268453b423ae5b4deca', 'log_mode': 'IMMUTABLE', 'artifact_path': 'wandb-client-artifact://p253x6c88c85aytd92qw06xmzqhp5h7tk8pnkdjgy7p1s4wsnru4yl78i46ztv5t7b363wrcuwv7medqvlqk1b06om0cztvfr653w67mr3uz5wz09ifmfae94d9jov1u/listener_action_distribution_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://n7sjmt8ogq17mkl3qbph2b73rt1f60f6qxvlic7l8unvqtl3bqguwwib9sjg5ixpz3l39gbh2lxkwt8p370unkuwsqzdyl6w22u64na0qcea0pjfg6xf22bqako8t5jy:latest/listener_action_distribution_table.table.json', '_type': 'table-file', 'size': 103, 'ncols': 2, 'nrows': 5}",0.05,6474,,learnable_alpha__57
,0.0493741706013679,0.0303770545870065,,6480,1757671987.3713868,,,,-1.3936991691589355,-1.357695460319519,-50.29988468983048,693.559626125,,0.05,6480,9.0,learnable_alpha__57
,0.0418247207999229,0.0407366454601287,,6500,1757671987.76927,,,,-1.353799819946289,-1.4117933511734009,-53.57677341135552,693.962824542,,0.05,6500,9.0,learnable_alpha__57
,0.0456107556819915,0.0332716479897499,,6540,1757671992.497456,,,,-1.383293390274048,-1.4388022422790527,-43.30500544526613,698.690544125,,0.05,6540,9.0,learnable_alpha__57
,0.0574236176908016,0.0329144448041915,,6560,1757671992.903403,,,,-1.4329594373703003,-1.4118437767028809,-54.10207766000087,699.101681375,,0.05,6560,9.0,learnable_alpha__57
,0.0955714583396911,0.0502458103001117,,6570,1757671993.1092658,,,,-1.6430457830429075,-1.520991325378418,-54.10207766000087,699.11211375,,0.05,6570,9.0,learnable_alpha__57
-78.75001005144169,,,"{'_latest_artifact_path': 'wandb-client-artifact://xhkl37v1em48mg08c99l3c981atagvrkd4svpyjng17b8eholgkys5u0gjt446qxd4h7c19vqaq8cldi4eboxil08s9f23sdtqqr6snoa56owbzde0hhisxhnbbtgm69:latest/speaker_action_distribution_table.table.json', 'path': 'media/table/speaker_action_distribution_table_6574_e5bac0eac6a7ebe1e6d3.table.json', 'size': 81, '_type': 'table-file', 'nrows': 3, 'ncols': 2, 'log_mode': 'IMMUTABLE', 'sha256': 'e5bac0eac6a7ebe1e6d35dc4119a19fe41662aeff63aa2f7a5babf248c2dcdfc', 'artifact_path': 'wandb-client-artifact://sk96t6oedtoxwhnwf24futi629fhul6lnuf7cn3s5a1vjfhdyxxjd50qhwi789lllrgsl58lfxxho8y1ph3iv18jcosp9hasfp3u1hvtikaeyauyqfs1mxb4guaipaft/speaker_action_distribution_table.table.json'}",6574,1757671996.940344,25.0,-10.912429509127254,-10.912429509127254,,,,703.156196875,"{'path': 'media/table/listener_action_distribution_table_6574_d1df604ee05d595f045c.table.json', 'log_mode': 'IMMUTABLE', 'artifact_path': 'wandb-client-artifact://qdxy4inrptamsq3sy2cyimiol9nh5gnxgvkfcvoslvznujepjdcmxdtpuqfcyprdp53hjsjw3748czmgn927i8xvsyfkfx4g97kg49wzsob5lwvv1gek7vnys735rb4y/listener_action_distribution_table.table.json', '_type': 'table-file', 'size': 101, 'sha256': 'd1df604ee05d595f045cc0241417605ae2b17c5cae507dae189cb338332dcc4c', '_latest_artifact_path': 'wandb-client-artifact://9mhuxctcbrkphlx8tcwh0nmw5nmcmwxmml6gh3rhcqjp5qh3870be4m6q5aqtqbls7msvjpr0will8kpwvwtksmwye6y7aaecasbo4frwgcx2roqtdrcj6db37r4ag4u:latest/listener_action_distribution_table.table.json', 'ncols': 2, 'nrows': 5}",0.05,6574,,learnable_alpha__57
,0.0504481457173824,0.0309141762554645,,6580,1757671997.163626,,,,-1.596426010131836,-1.4508204460144043,-49.64865196294035,703.356689042,,0.05,6580,9.0,learnable_alpha__57
,0.0476579591631889,0.036635760217905,,6590,1757671997.364105,,,,-1.3413375616073608,-1.3222113847732544,-49.64865196294035,703.561247125,,0.05,6590,9.0,learnable_alpha__57
,0.0309971682727336,0.0270557049661874,,6610,1757671997.769522,,,,-1.2067031860351562,-1.330250263214111,-42.929034687206226,703.972483959,,0.05,6610,9.0,learnable_alpha__57
,0.0573074892163276,0.0371629819273948,,6630,1757672002.009782,,,,-1.3878012895584106,-1.3988348245620728,-43.28577284846369,708.199706375,,0.05,6630,9.0,learnable_alpha__57
,0.0667975470423698,0.0414525493979454,,6650,1757672002.417557,,,,-1.594379186630249,-1.528146266937256,-49.47110340411011,708.608332459,,0.05,6650,9.0,learnable_alpha__57
,0.0576620884239673,0.0429732203483581,,6660,1757672002.6236448,,,,-1.4911959171295166,-1.5022448301315308,-49.47110340411011,708.813033125,,0.05,6660,9.0,learnable_alpha__57
-6.450640296765774,,,"{'_latest_artifact_path': 'wandb-client-artifact://vs132ydkw33g2quaagd9aydq2tvybfpm33nglh1ynib67dc5b4lqj3ue981obqqu0z1qabfwm82vhltwefgo61ag45nikl4w5xcpuvl44kowg4lygzzc3fkpbe1xmfo0:latest/speaker_action_distribution_table.table.json', 'path': 'media/table/speaker_action_distribution_table_6674_bbb1f3e51d83f636400c.table.json', 'size': 81, '_type': 'table-file', 'log_mode': 'IMMUTABLE', 'sha256': 'bbb1f3e51d83f636400ca8d8e26c16e947502cbcb7be09e259ac46fa85e129fe', 'artifact_path': 'wandb-client-artifact://162xh4rrvx1bxxo21k4myar6f5o9s9lh3img05o1enue3h6leo82zoofeot67q81iq7jmswv89vjm62hrpldskcvkyv3d9ijn3vhm77pzwnzuh9q0el7afs4dkao5k42/speaker_action_distribution_table.table.json', 'nrows': 3, 'ncols': 2}",6674,1757672006.7237408,25.0,-0.0432048683652696,-0.0432048683652696,,,,712.924865,"{'ncols': 2, 'path': 'media/table/listener_action_distribution_table_6674_51516f17f695fba43a08.table.json', 'sha256': '51516f17f695fba43a084156140e5f11484951816c297b90423be418df6f9aef', 'log_mode': 'IMMUTABLE', '_latest_artifact_path': 'wandb-client-artifact://wj3rgiaw8nmsyztb4xxh29pz6w83vn6xorthtzeq2v5s74biab8drtjd5qc3wjdd77fotf4pr4y8kj94h5v823574zz4pjcwly1en7jouwyb2nwepim5s77x4ufg27dk:latest/listener_action_distribution_table.table.json', 'nrows': 5, 'artifact_path': 'wandb-client-artifact://yirn8old9htyrcfxscxiq9ji0i27ye06bx4wjbbc1sjl2cqf6lpvqr677ewf3899nj6f3342ao4u0hmxu36gbagftluh7xsvlh7ud3a8ei9q3pelntgkxniy66qigi6u/listener_action_distribution_table.table.json', '_type': 'table-file', 'size': 102}",0.05,6674,,learnable_alpha__57
,0.0654240697622299,0.0292220879346132,,6690,1757672007.1471171,,,,-1.4503636360168457,-1.4362937211990356,-48.11660053696899,713.330580875,,0.05,6690,9.0,learnable_alpha__57
,0.0473716482520103,0.0372731275856494,,6700,1757672007.3513489,,,,-1.4840774536132812,-1.4549790620803833,-45.29096666882746,713.53363675,,0.05,6700,9.0,learnable_alpha__57
,0.0416121631860733,0.0403932742774486,,6710,1757672007.554572,,,,-1.418873906135559,-1.341726541519165,-45.29096666882746,713.743303667,,0.05,6710,9.0,learnable_alpha__57
-65.05834366495979,,,"{'_latest_artifact_path': 'wandb-client-artifact://rajkx1ysdwz6ntpo71e7dfa9lg0awd32ve0h6x9x101dufxpnd2jjbudmcu1fyztt9tnzqlwxrby87ua3q3jiko62wfnggovrz2ksj8l1uo75m2ktuce0rov3qe0719b:latest/speaker_action_distribution_table.table.json', 'path': 'media/table/speaker_action_distribution_table_6724_eefc2269d1ec55d2f857.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://s0pbvmi8yego9pa9fjvucwmbjytqohmqcnkkoj12wl1ksb3v7p6bd2j6yjva0lu03r41v24btwbcpcjzvbn3lxtw9obzoxcaemrp0hwq7dgh8q55qh7dlfpyc1dvl72w/speaker_action_distribution_table.table.json', 'nrows': 3, 'ncols': 2, 'sha256': 'eefc2269d1ec55d2f857601b584922e0aa6a9135c72621e5b5bd5d95970c7189', 'size': 80, 'log_mode': 'IMMUTABLE'}",6724,1757672011.63795,25.0,-5.910899123807599,-5.910899123807599,,,,717.82968525,"{'_type': 'table-file', 'nrows': 5, 'path': 'media/table/listener_action_distribution_table_6724_cec1152eb34c4954a339.table.json', 'log_mode': 'IMMUTABLE', 'artifact_path': 'wandb-client-artifact://ht1fqc7xsga51dm8i7o9a1l83xu51escrpde56gg4zgl30x85flpfy8ckiazs0tufz8ke4ey8hh2hhp56nv8ainymr25d8s7wlyit7og20r69xv6lxr0qx9fcofr5inu/listener_action_distribution_table.table.json', 'size': 102, 'ncols': 2, 'sha256': 'cec1152eb34c4954a339f80058eee255d14bd572705421e28145a1bc4df51432', '_latest_artifact_path': 'wandb-client-artifact://klzzrs7o7zdkk3elaw15q8l4eyvwywwh5mbudaothc11vq7efzy9l7v4wbiqobh9rs4h9bqudbm6gudgxup9n34wvkdj87qezlmwa8n8olov5012vg57cyge1buomsda:latest/listener_action_distribution_table.table.json'}",0.05,6724,,learnable_alpha__57
,0.0603475458920002,0.0255581513047218,,6730,1757672011.854252,,,,-1.4514366388320925,-1.405935764312744,-49.38491432746888,718.029996875,,0.05,6730,9.0,learnable_alpha__57
,0.047366015613079,0.0373789593577384,,6770,1757672012.667121,,,,-1.340220332145691,-1.4236778020858765,-50.41547319090585,718.654215417,,0.05,6770,9.0,learnable_alpha__57
,0.0354957021772861,0.0433871448040008,,6780,1757672016.792932,,,,-1.350577473640442,-1.3344886302947998,-50.115351115522664,722.973200292,,0.05,6780,9.0,learnable_alpha__57
,0.0664864480495452,0.0269839726388454,,6790,1757672017.000854,,,,-1.3843715190887451,-1.336814284324646,-50.115351115522664,723.174739084,,0.05,6790,9.0,learnable_alpha__57
,0.0482321344316005,0.0379677265882492,,6840,1757672022.104683,,,,-1.379821538925171,-1.3908579349517822,-45.14110411462216,728.302075084,,0.05,6840,9.0,learnable_alpha__57
-64.32992631074215,,,"{'path': 'media/table/speaker_action_distribution_table_6874_673caec6a7ae3b30323d.table.json', 'sha256': '673caec6a7ae3b30323d4628abb02f8ba276a75c295f061997b094e2968c1ebb', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://2elblgh4ensk2vn603icttah3gq9v1fw377dcnisksrzpsn7d5ut5ft3hv1s6pw66a4okbbapd333h0hxtiecd91pzy1kpl0g0sbmqggauuhs6dem669y7lijem3sz3d/speaker_action_distribution_table.table.json', 'nrows': 3, '_latest_artifact_path': 'wandb-client-artifact://392jh8ltw3cl6v925bwnuc6450yvlebpi24t7ov8gzyhsvi666z7jt5uue4aqntrfkncalhbzl7t0bet99bo6op0nil6e4gb3fv5zpoidh7zbm7275xmuuwmbfhaan2b:latest/speaker_action_distribution_table.table.json', 'size': 80, 'ncols': 2, 'log_mode': 'IMMUTABLE'}",6874,1757672026.7121742,25.0,-2.7312418687147693,-2.7312418687147693,,,,733.16042025,"{'log_mode': 'IMMUTABLE', '_latest_artifact_path': 'wandb-client-artifact://bw8r87kf0woc7xqswgg7glwekedg4trd6azc5fur0hbzju9n81s5ktd48kq91qlrzhkriltkj22llnl3ckxyhrrldarb0509qovrmopkgvx5l9j79z0hutwu1nzn6lw7:latest/listener_action_distribution_table.table.json', 'ncols': 2, 'nrows': 5, 'path': 'media/table/listener_action_distribution_table_6874_dfb116746a1aa310f98a.table.json', 'sha256': 'dfb116746a1aa310f98a36cde8888e4e972bdaf4d70262403c0bdc0cae53998f', 'artifact_path': 'wandb-client-artifact://gixqkbzf484n1p6f2r30wgka3viga2l33cfmvh8xawc0rnei8yzuwddzbb2m1wu4ji55cva6yeqigupgy9qrm9577ssri1gyaj2fq9fr6qz3kxbkjdr0heg1ytglxusw/listener_action_distribution_table.table.json', '_type': 'table-file', 'size': 101}",0.05,6874,,learnable_alpha__57
,0.0464524440467357,0.0344712436199188,,6880,1757672027.189824,,,,-1.3243900537490845,-1.3917312622070312,-53.38928888050627,733.3800005,,0.05,6880,9.0,learnable_alpha__57
,0.0509505942463874,0.0344125367701053,,6910,1757672027.8967412,,,,-1.3318352699279783,-1.3935247659683228,-44.27510940457331,734.080504042,,0.05,6910,9.0,learnable_alpha__57
,0.0499081015586853,0.0301019232720136,,6960,1757672033.579072,,,,-1.443431377410889,-1.4733688831329346,-46.78504893110947,739.763235334,,0.05,6960,9.0,learnable_alpha__57
,0.0622859150171279,0.0437739714980125,,6970,1757672033.795883,,,,-1.450748085975647,-1.53151535987854,-46.78504893110947,739.77366275,,0.05,6970,9.0,learnable_alpha__57
