episode_length,steps_per_second,epsilon,speaker_reward,_step,episode_reward,average_reward_last_10,speaker_q_values,listener_reward,global_step,_timestamp,_runtime,listener_loss,speaker_action_distribution_table,listener_action_distribution_table,listener_q_values,speaker_loss,run_name
,2.0,0.05,,7680,,-38.796417725840584,-1.8432683944702148,,7680,1755617736.9593167,3233.0834253,0.01722453534603119,,,-1.2490016222000122,0.0403282605111599,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,7700,,-33.04362612515787,-1.7806991338729858,,7700,1755617746.5845253,3242.7575332,0.02069106139242649,,,-1.148705005645752,0.04331435635685921,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,7720,,-33.04362612515787,-1.8123542070388794,,7720,1755617756.126128,3252.504116,0.02485988289117813,,,-1.22965669631958,0.052140481770038605,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,7730,,-36.81164197341965,-1.6891140937805176,,7730,1755617761.0449784,3257.4308865,0.02020851895213127,,,-1.17546546459198,0.03453010320663452,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,7740,,-36.81164197341965,-1.7706595659255981,,7740,1755617765.9719145,3262.5333854,0.01894228532910347,,,-1.157396674156189,0.034224677830934525,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,7750,,-40.87247881260356,-1.7904634475708008,,7750,1755617771.073986,3267.0491212,0.01864883303642273,,,-1.1128873825073242,0.051091693341732025,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,7770,,-40.87247881260356,-1.7636955976486206,,7770,1755617780.5642338,3273.2693693,0.030799590051174164,,,-1.151485800743103,0.06878329068422318,ma_dqn_hypergraph_gat__1__1755614506
25.0,,0.05,-22.16936410877702,7774,-277.25514201139214,,,-22.16936410877702,7774,1755617784.7960687,3280.2662564,,"{'log_mode': 'IMMUTABLE', '_latest_artifact_path': 'wandb-client-artifact://rp8cz69uuxn76vz5x2s9ojyaymj0wqq38kzkpolgcu02qvt7vsqsazth3a8v7qfrqzpe6wbk40aw1mw20bkhekrfi0sixqriltjjgm0pf08bgzy5bpyal2vnymjebd3h:latest/speaker_action_distribution_table.table.json', 'nrows': 3, 'sha256': '933f598513a9c33f27123505b587892dae405b7d4183b555ad6637053676f403', 'artifact_path': 'wandb-client-artifact://rv446hvwbz80xilyrhylnbger301w928fvrlq4yaqxqhicuirxxltbeb77lbnqe8ac88cnaa0r710lchemvvobl42vhx86b4pfvh96t2vaeeoxf5vaoj235f5br0uu60/speaker_action_distribution_table.table.json', 'path': 'media/table/speaker_action_distribution_table_7774_933f598513a9c33f2712.table.json', '_type': 'table-file', 'ncols': 2, 'size': 83}","{'artifact_path': 'wandb-client-artifact://73i9j9k4j7tg0qxg892gwgxtlj169akaej2uabsn3gx8d9v7aeelw7i5j8aq0x399dsvpfh596ub5dd3mxsjli6v21s2j9nh6xjhruc3rmddg3m6toqinjcsro44y9x6/listener_action_distribution_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://9mcie9imi13vpmf2hbjtya8jhyhezzffq2vwyabtbxf0yrnddh1nkrvac5w02n2j17s1hdx0uscpxcur73r7lm6etrkfkatpuqcjb6v6rqgp5w786yvnyxmcppzikfek:latest/listener_action_distribution_table.table.json', 'size': 106, 'nrows': 5, 'path': 'media/table/listener_action_distribution_table_7774_38fc15deb45b965256de.table.json', 'sha256': '38fc15deb45b965256dec8d94a830e18350a97abc26449ecb48daecadfe70c6c', 'log_mode': 'IMMUTABLE', '_type': 'table-file', 'ncols': 2}",,,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,7800,,-65.19048319470677,-1.8075953722000122,,7800,1755617798.7308962,3294.8680022,0.026076853275299072,,,-1.2504875659942627,0.040352385491132736,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,7820,,-65.19048319470677,-1.8190104961395264,,7820,1755617808.2075453,3304.4932828,0.021737508475780487,,,-1.1670842170715332,0.03521966189146042,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,7870,,-72.3300256519764,-1.793804407119751,,7870,1755617832.0312018,3328.8250051,0.023812077939510345,,,-1.224933385848999,0.038426127284765244,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,7910,,-76.10065489416687,-1.8419369459152222,,7910,1755617851.5066853,3347.4347979,0.028883904218673706,,,-1.2777860164642334,0.06211671978235245,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,7920,,-76.10065489416687,-1.8780126571655273,,7920,1755617855.9758885,3352.2833753,0.021389294415712357,,,-1.225554347038269,0.031266339123249054,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,7930,,-79.84483841029939,-1.8715147972106934,,7930,1755617860.8244286,3356.90213,0.02658354863524437,,,-1.2617061138153076,0.05307997018098831,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,7950,,-80.3974848537742,-1.8301455974578857,,7950,1755617870.6798303,3366.8214254,0.02758999913930893,,,-1.2174897193908691,0.08019867539405823,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,7990,,-76.81862204438724,-1.6923151016235352,,7990,1755617890.0296488,3386.3735183,0.029659509658813477,,,-1.1431431770324707,0.03492516279220581,ma_dqn_hypergraph_gat__1__1755614506
25.0,,0.05,-0.2127721234165525,8024,-11.420539518293426,,,-0.2127721234165525,8024,1755617908.259826,3404.2190381,,"{'path': 'media/table/speaker_action_distribution_table_8024_866ce16a6b513f0d82fa.table.json', '_type': 'table-file', 'log_mode': 'IMMUTABLE', '_latest_artifact_path': 'wandb-client-artifact://f8tk9p33k5ndr8nx0dw6ysrb2as53lmkk00qquyfgviarvy3nk2nvgsqzie7c21x46rai41so4b39yedlgzacc67fz0rgryorq85ruz64q577rpw6ztukqpe9mjlmpa8:latest/speaker_action_distribution_table.table.json', 'nrows': 3, 'sha256': '866ce16a6b513f0d82fa7f87e18d78bfddf7ad655dcebab1298c8abee82ae379', 'size': 83, 'artifact_path': 'wandb-client-artifact://tsz5pwq7plojptjgf4m6zrkkec1yh6ckye9g39mqv0dvetwhmqk4dqpi4rclborefose0fad8knwgf1k0jfj7qqtlu2fe49crqg90qbjajt9s0999cevxulmzshktquo/speaker_action_distribution_table.table.json', 'ncols': 2}","{'log_mode': 'IMMUTABLE', 'artifact_path': 'wandb-client-artifact://mmiquriy91sha4y8cjng4hdv4d8cir4odyx99xau2rrxks8zhtbsuyun93eghav05r7l3meuqfntubdu9go4zbwwx2y0ikuxv5etjfnzhcyngapgbsn3zxzmm6mn3p4f/listener_action_distribution_table.table.json', 'nrows': 5, 'path': 'media/table/listener_action_distribution_table_8024_2fa9359f23f5b3039581.table.json', '_type': 'table-file', '_latest_artifact_path': 'wandb-client-artifact://cd6vbscl9z4888aibyw49dwqqsl8w9ewnuywtse03ex7zmi86cg28q6cvjvr9gip9x9ztlnnqyzaqfllwgdn6ofh7ne758i4gpc79z032jo2qexkwnrc3i91iv4lwjie:latest/listener_action_distribution_table.table.json', 'size': 108, 'sha256': '2fa9359f23f5b3039581eb41900055b7dfc300c87d026cb4ab1945f25dd06e76', 'ncols': 2}",,,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,8030,,-44.64377309833897,-1.7154204845428467,,8030,1755617912.7602801,3409.4705382,0.02049476094543934,,,-1.2191072702407837,0.04071769490838051,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,8060,,-49.236492701629274,-1.9023466110229492,,8060,1755617927.7955618,3423.7812497,0.031184708699584007,,,-1.307734727859497,0.045826856046915054,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,8070,,-49.236492701629274,-1.978621006011963,,8070,1755617932.321562,3428.5987446,0.025837982073426247,,,-1.350783348083496,0.05725966393947601,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,8080,,-39.03785752013905,-1.906977653503418,,8080,1755617937.1391745,3433.3782549,0.02315475605428219,,,-1.1760319471359253,0.06717104464769363,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,8100,,-46.46658984859916,-1.7102413177490234,,8100,1755617946.995125,3443.0580151,0.02835223264992237,,,-1.193807601928711,0.0555957593023777,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,8110,,-46.46658984859916,-1.7466216087341309,,8110,1755617951.5985384,3447.8792215,0.022692488506436348,,,-1.1959099769592285,0.039847057312726974,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,8140,,-43.20565626441874,-1.8638503551483154,,8140,1755617966.0698206,3462.418942,0.02411653660237789,,,-1.2214064598083496,0.04632685333490372,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,8150,,-42.30171124324274,-1.880706548690796,,8150,1755617970.959391,3467.4553575,0.02762502245604992,,,-1.3045305013656616,0.04932663217186928,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,8160,,-42.30171124324274,-1.7944589853286743,,8160,1755617975.9960608,3472.3108742,0.027988683432340622,,,-1.3071784973144531,0.04659992456436157,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,8190,,-49.79103122585625,-1.8819637298583984,,8190,1755617990.7581525,3487.3329751,0.020231332629919052,,,-1.3084406852722168,0.04965131729841232,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,8210,,-46.948479989298065,-1.9046530723571777,,8210,1755618000.8091745,3497.0802386,0.027501966804265976,,,-1.3028392791748047,0.05724724009633064,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,8240,,-47.29794490532828,-1.8252943754196167,,8240,1755618015.0828123,3511.2420308,0.023342028260231018,,,-1.3396754264831543,0.03655707463622093,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,8250,,-48.30461838677939,-1.838313341140747,,8250,1755618019.7822652,3515.8959571,0.01752397231757641,,,-1.2939214706420898,0.040583014488220215,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,8260,,-48.30461838677939,-1.9363658428192139,,8260,1755618024.436827,3520.6952186,0.02417459338903427,,,-1.3737843036651611,0.038997404277324677,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,8270,,-48.30461838677939,-1.9084781408309937,,8270,1755618029.2354171,3521.8705401,0.02174929715692997,,,-1.3114047050476074,0.028141947463154793,ma_dqn_hypergraph_gat__1__1755614506
25.0,,0.05,-2.167358592779401,8274,-21.076660653202556,,,-2.167358592779401,8274,1755618033.0352912,3528.1885504,,"{'artifact_path': 'wandb-client-artifact://iz8ewzq6byt78plxrymw6uxcx807liqj1b83qilwvoc2rlad444mzanaumpkhh04o2jt5eg9itsgulo7hl6i0vhvq0s9v5536ni970coux7d3xnd72dfndk98ju2l5od/speaker_action_distribution_table.table.json', '_type': 'table-file', '_latest_artifact_path': 'wandb-client-artifact://z7h25baqi4kyt10qnl94m068lo6fh55smtj9o8tml0pwdrcx4kj7rtd2e644bij61yhme72qxljgls8nwns33ici7myqszzrqsv9i2o08l5744xjousqgwgh2o01y2kk:latest/speaker_action_distribution_table.table.json', 'ncols': 2, 'nrows': 3, 'path': 'media/table/speaker_action_distribution_table_8274_cafbdcb09c568203e9d6.table.json', 'log_mode': 'IMMUTABLE', 'sha256': 'cafbdcb09c568203e9d687d33fac8735795f0d76a1fc76bc05d9d1fa782cfb14', 'size': 83}","{'log_mode': 'IMMUTABLE', 'size': 107, 'artifact_path': 'wandb-client-artifact://4jn9pct36vxy5lkwnibc7uy6ftaavhq60ondlrkkfw9j430dgvb0l4z2nsbtrqs2cyc06dgu5zj9twy5g8yxkl2c7irimhf4m37uoard9bnbid2n1c9bjejcfcodakw7/listener_action_distribution_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://c0yxp2ms4nmg5nrdg4jit59cz9mz8d590irrdom9nxiugtk8ep5qiweh9gw1pwbnm59n433mxge20wn9k8qwpwto2csnv3v7g2f4pg0t30baufuzidpkv6whzeo377zs:latest/listener_action_distribution_table.table.json', 'nrows': 5, 'path': 'media/table/listener_action_distribution_table_8274_11ceba3eb70a4dc23c14.table.json', 'sha256': '11ceba3eb70a4dc23c14945abbbbf96bf0aed176682ad2b915e84dd1a6c4799b', '_type': 'table-file', 'ncols': 2}",,,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,8280,,-49.2702305002703,-1.9758493900299072,,8280,1755618036.7288349,3532.8752342,0.024250390008091927,,,-1.364241123199463,0.04881557077169418,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,8290,,-49.2702305002703,-1.8614658117294312,,8290,1755618041.4162195,3537.7852983,0.022034673020243645,,,-1.2829089164733887,0.034261319786310196,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,8300,,-45.5961714412373,-1.7422845363616943,,8300,1755618046.325506,3543.5371772,0.02340872213244438,,,-1.2470334768295288,0.03497393801808357,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,8310,,-45.5961714412373,-1.7324674129486084,,8310,1755618052.0774186,3548.341747,0.015854056924581528,,,-1.2416833639144897,0.049150168895721436,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,8330,,-46.57539083001094,-1.896424651145935,,8330,1755618061.8985393,3558.2195184,0.015006178990006447,,,-1.310349464416504,0.04058920219540596,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,8340,,-46.57539083001094,-1.9359982013702393,,8340,1755618066.7603724,3563.2320786,0.01736534759402275,,,-1.3206326961517334,0.028485875576734543,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,8350,,-36.93141782929391,-1.993325114250183,,8350,1755618071.7726147,3567.8977825,0.02365804649889469,,,-1.3843224048614502,0.06267877668142319,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,8360,,-36.93141782929391,-1.8241002559661865,,8360,1755618076.4382315,3572.4183961,0.016607141122221947,,,-1.1545352935791016,0.0363689623773098,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,8380,,-34.28138317289371,-1.790558934211731,,8380,1755618085.9143305,3581.9948341,0.01846393011510372,,,-1.2487307786941528,0.0427066832780838,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,8390,,-34.28138317289371,-1.9297466278076172,,8390,1755618090.5359929,3586.9439149,0.024769164621829987,,,-1.3333816528320312,0.039405301213264465,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,8440,,-26.421253263807795,-1.8773398399353027,,8440,1755618114.448353,3611.0222581,0.0243490319699049,,,-1.324059009552002,0.06327619403600693,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,8450,,-28.389751333364167,-1.8930801153182983,,8450,1755618119.5628946,3615.8088075,0.02037579007446766,,,-1.3403751850128174,0.04896460846066475,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,8470,,-28.389751333364167,-1.7575966119766235,,8470,1755618129.086139,3625.6386462,0.020564144477248192,,,-1.167978048324585,0.04067349061369896,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,8480,,-34.490234025601026,-1.824629545211792,,8480,1755618134.1791408,3630.4191612,0.014630215242505074,,,-1.2016267776489258,0.025705264881253242,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,8500,,-33.685236039266826,-1.9286707639694214,,8500,1755618143.8858664,3640.0807305,0.023985257372260094,,,-1.307518720626831,0.0406990721821785,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,8510,,-33.685236039266826,-1.9325661659240723,,8510,1755618148.6215942,3644.7775169,0.02802520990371704,,,-1.3589746952056885,0.05872458964586258,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,8540,,-39.84956280095055,-1.9746224880218506,,8540,1755618166.8007882,3664.5013432,0.027820425108075142,,,-1.393306016921997,0.05140280723571777,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,8560,,-37.174303323408765,-1.879469394683838,,8560,1755618177.9082537,3674.0303396,0.022841230034828186,,,-1.2412761449813843,0.038172341883182526,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,8570,,-37.174303323408765,-1.7859432697296143,,8570,1755618182.5713649,3679.2364362,0.013380661606788635,,,-1.218976378440857,0.03579753637313843,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,8590,,-40.62478902244907,-1.9410009384155273,,8590,1755618192.7321746,3689.3394947,0.02681882306933403,,,-1.41552734375,0.038680460304021835,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,8600,,-49.85049252775765,-1.9691121578216553,,8600,1755618197.879747,3694.3509249,0.019063793122768402,,,-1.3960020542144775,0.03746505826711655,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,8610,,-49.85049252775765,-1.8013948202133179,,8610,1755618202.8920257,3699.0475475,0.02293040230870247,,,-1.209943413734436,0.04219477251172066,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,8630,,-50.52238573131229,-1.8975070714950562,,8630,1755618212.8014092,3709.0561068,0.02379932440817356,,,-1.3792486190795898,0.04514689743518829,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,8640,,-50.52238573131229,-1.8442574739456177,,8640,1755618217.5966406,3714.1561342,0.01680207997560501,,,-1.2752089500427246,0.03073117509484291,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,8650,,-53.16687563580613,-1.845228672027588,,8650,1755618222.6966612,3718.9254039,0.031793262809515,,,-1.2895593643188477,0.05976124107837677,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,8690,,-53.66537928239369,-1.874416708946228,,8690,1755618242.0601509,3738.6916989,0.022079870104789734,,,-1.2398625612258911,0.04276629537343979,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,8710,,-53.301777589398874,-1.8689956665039062,,8710,1755618251.8630009,3748.0420433,0.02309519797563553,,,-1.3568319082260132,0.04054940491914749,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,8720,,-53.301777589398874,-1.8879300355911255,,8720,1755618256.5832503,3752.8774179,0.025560162961483,,,-1.2900879383087158,0.03733018785715103,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,8730,,-57.60949841865156,-1.8933528661727905,,8730,1755618261.4186232,3757.4075003,0.016246533021330833,,,-1.2847740650177002,0.021776720881462097,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,8740,,-57.60949841865156,-1.8789629936218262,,8740,1755618265.9478467,3762.3771995,0.019324930384755135,,,-1.2285962104797363,0.03571884334087372,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,8750,,-60.17294696706115,-1.8248248100280762,,8750,1755618270.9174576,3767.0004754,0.026699867099523544,,,-1.3137037754058838,0.038106873631477356,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,8760,,-60.17294696706115,-1.923749327659607,,8760,1755618275.5404065,3771.672508,0.029725072905421257,,,-1.361348271369934,0.042934417724609375,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,8790,,-56.30883515500294,-1.8822323083877563,,8790,1755618293.3596637,3789.8548333,0.024296946823596954,,,-1.3144320249557495,0.037451643496751785,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,8800,,-75.12540284301545,-1.9307433366775513,,8800,1755618298.3956075,3794.6587891,0.01934509165585041,,,-1.3545830249786377,0.025724466890096664,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,8820,,-75.12540284301545,-1.9144443273544312,,8820,1755618307.9707003,3804.6957431,0.02356286533176899,,,-1.245639443397522,0.036947038024663925,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,8830,,-68.31081345759218,-1.9425089359283447,,8830,1755618313.235971,3809.3735182,0.022870376706123352,,,-1.248024344444275,0.04592427611351013,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,8870,,-63.34738708298546,-1.8373351097106934,,8870,1755618332.644122,3829.2743088,0.02073366567492485,,,-1.2204786539077759,0.04250720888376236,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,8890,,-66.17698472509987,-1.7883528470993042,,8890,1755618342.7318637,3839.2536908,0.023194434121251106,,,-1.2865105867385864,0.03334706276655197,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,8910,,-66.44730471979837,-1.867977261543274,,8910,1755618352.4264786,3848.7974836,0.024094656109809875,,,-1.336151361465454,0.041857942938804626,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,8930,,-69.16412175715512,-1.9463224411010742,,8930,1755618362.3777041,3858.6437772,0.02382378652691841,,,-1.2945204973220825,0.03814385086297989,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,8950,,-70.22968078860784,-1.9838694334030151,,8950,1755618372.408563,3868.526204,0.019748153164982796,,,-1.339795470237732,0.046032026410102844,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,8970,,-70.22968078860784,-1.7923381328582764,,8970,1755618381.5581875,3877.9839481,0.01798340678215027,,,-1.2530349493026733,0.030372511595487595,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,9040,,-67.81655766115324,-1.8092271089553833,,9040,1755618417.375018,3913.587295,0.022440582513809204,,,-1.2058048248291016,0.032848458737134933,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,9060,,-65.84509563898712,-1.913449764251709,,9060,1755618427.6023273,3923.9613349,0.023310642689466476,,,-1.3087596893310547,0.06160232424736023,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,9090,,-68.08057370565521,-1.8159990310668945,,9090,1755618442.0779846,3938.4908874,0.02255971170961857,,,-1.2601795196533203,0.05380994826555252,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,9100,,-62.88804557314554,-2.0326244831085205,,9100,1755618447.0316942,3943.019912,0.021394675597548485,,,-1.4262901544570923,0.07293875515460968,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,9120,,-62.88804557314554,-1.9157664775848389,,9120,1755618456.2266958,3952.3732683,0.017409490421414375,,,-1.3129527568817139,0.032915227115154266,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,9130,,-63.218545113363675,-1.9457639455795288,,9130,1755618460.9135792,3956.9895815,0.017481377348303795,,,-1.2863786220550537,0.05843654274940491,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,9170,,-63.54897988379592,-1.936530590057373,,9170,1755618480.098626,3976.6522252,0.018354104831814766,,,-1.3907108306884766,0.05695974826812744,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,9190,,-59.033865009685954,-1.9774408340454102,,9190,1755618489.896464,3986.488844,0.024309011176228523,,,-1.3612558841705322,0.056020185351371765,ma_dqn_hypergraph_gat__1__1755614506
,2.0,0.05,,9220,,-56.81063745251909,-1.9183979034423828,,9220,1755618504.8864214,4001.4990361,0.01901392452418804,,,-1.339905858039856,0.04614896699786186,ma_dqn_hypergraph_gat__1__1755614506
